GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",130034,*****,65121,719,3490,425,4812,729,4523,715,3144,206,1685,183,781,541,1024,503,1928,591,2116,246,2497,308,3337,719,6460,897,6783,425,6325,237,4289,576,2066,686,2253,516,954,347,1696,483,1791,542,1585,601,1010,378,572,292,64913,719,3144,356,4649,690,4217,685,2720,196,1430,168,616,452,882,471,2002,487,2293,473,2131,324,4170,934,6518,813,6545,253,6278,272,5192,676,1304,411,2248,597,973,415,1638,537,1852,484,1706,474,1129,445,1276,475
0500000US34021,34021,"Mercer County, New Jersey",366222,*****,180573,*****,11869,*****,10640,1423,13067,1423,7351,*****,6358,908,2185,839,3140,1151,8885,1284,12620,*****,12446,*****,11332,1425,15323,1425,14197,*****,13033,*****,10367,1333,4315,1093,4759,852,3262,815,3647,695,4045,667,3276,612,2817,614,1639,458,185649,*****,11231,*****,11022,1158,11622,1157,7183,*****,6341,998,3061,932,2953,1094,7547,1230,11085,486,11216,*****,13529,1306,12487,1306,14348,*****,13755,*****,11512,1096,4334,974,5457,1005,3823,784,3279,771,5474,882,5096,849,4236,770,5058,961
0500000US34023,34023,"Middlesex County, New Jersey",790738,*****,390789,257,26522,198,26426,1896,25541,1894,16142,3,11278,2,6268,1139,4727,871,13887,1337,29327,156,29851,2,30071,2068,29297,2071,30988,155,28432,140,23752,1407,7742,1112,9633,1283,5736,952,5607,913,11412,1152,8440,950,5310,818,4400,799,399949,257,25750,130,26893,1804,22057,1791,15080,2,11180,4,7372,1560,4661,1143,13265,1594,28436,122,28503,60,28244,1641,27804,1642,30939,175,28803,231,23348,1483,8240,1167,12217,1443,6675,1075,6137,972,13985,1103,10635,1347,10370,1151,9355,1017
0500000US34025,34025,"Monmouth County, New Jersey",644105,*****,315844,288,18887,94,20780,1763,24292,1764,14833,279,8645,475,4270,838,3407,795,11912,1034,17110,120,15934,86,20435,1764,24126,1763,28624,2,26887,2,21279,1531,8160,1183,9837,1195,5521,975,6018,962,9653,1075,6402,916,4993,921,3839,797,328261,288,18064,134,21812,1394,21102,1397,14082,2,8260,362,3786,898,3813,806,11423,995,15233,2,14904,146,19994,1707,26614,1722,29735,102,28121,4,22341,1545,8063,1245,10871,1210,7442,1107,7556,1086,8844,926,9594,948,7744,942,8863,922
0500000US34027,34027,"Morris County, New Jersey",488518,*****,242022,562,14276,247,18106,1396,16778,1396,11152,524,6584,685,2514,813,2270,769,8758,1030,11970,322,13188,480,16827,1504,19992,1504,22600,529,19314,294,15642,1358,6332,1153,6995,1002,4250,826,4837,799,7640,897,5580,820,3209,648,3208,670,246496,562,14013,248,16127,1384,16426,1340,9782,346,6371,685,3014,924,3051,814,6825,1084,10715,4,11603,440,17322,1666,20475,1812,21845,513,20651,671,15679,1111,6193,1121,8983,1142,5882,899,5914,799,6618,855,6241,837,5976,752,6790,802
0500000US34029,34029,"Ocean County, New Jersey",573678,*****,274963,628,20016,409,16505,1552,20014,1551,11017,479,6069,469,3579,868,2868,733,9118,1108,16299,520,14316,467,15506,1455,17954,1527,20340,816,19262,624,16055,1696,7820,1146,9781,1387,6135,1104,7732,937,12026,1306,9698,994,7296,975,5557,928,298715,628,19119,407,18006,1483,17114,1478,10162,463,6354,641,4172,1005,2334,731,8063,1122,15819,541,14093,360,16250,1237,18317,1208,20611,482,19348,501,18617,1528,8787,1382,9625,1208,8093,1244,10184,1306,15419,1422,13907,1366,12958,1386,11363,1195
0500000US34031,34031,"Passaic County, New Jersey",491778,*****,240759,453,19764,417,17698,1791,16668,1831,10093,198,7248,844,4226,1043,3190,950,8799,1460,17041,314,16824,2,18516,1814,15728,1814,18184,84,16928,2,13605,1647,5273,1212,6641,1336,4322,1011,3776,935,6029,1069,4043,641,3395,695,2768,631,251019,453,17997,288,15645,1270,17272,1270,9698,216,6525,482,4683,1090,2567,653,8719,1046,16962,85,16437,2,16201,1625,18411,1610,18474,50,17577,4,13998,1486,6867,1260,6967,1187,4086,973,5581,1054,7799,1234,7040,866,6634,1003,4879,828
0500000US34033,34033,"Salem County, New Jersey",66342,*****,31214,850,1822,670,2172,636,2174,648,1246,235,1110,408,664,293,379,234,611,276,2062,356,1803,371,2693,578,1528,437,2309,179,2587,181,1953,360,1069,442,1021,344,452,256,806,338,874,358,960,411,325,204,594,313,35128,850,2012,453,2003,703,2265,723,1904,489,771,312,510,378,545,312,1007,470,1891,283,2780,663,2246,690,2043,531,2662,353,2752,210,2237,373,1175,397,652,252,451,275,539,215,1703,443,1263,411,928,342,789,294
0500000US34035,34035,"Somerset County, New Jersey",326869,*****,161453,591,10470,*****,12938,1345,10801,1345,6977,590,3938,574,1728,782,2072,768,4697,817,8828,511,9596,483,12905,1392,12542,1430,15242,526,13595,974,11022,989,3259,738,4029,679,2788,814,2725,561,4333,712,2543,544,2677,479,1748,453,165416,591,9862,*****,10605,1355,12127,1356,6991,591,4004,692,1824,633,1035,464,4944,872,8118,447,9458,*****,11422,1408,15314,1381,14626,548,12964,641,10575,1151,3366,712,5438,940,2260,713,3198,714,5824,850,4038,776,2470,539,4953,824
0500000US34037,34037,"Sussex County, New Jersey",151118,*****,75477,1002,3842,377,5111,823,5398,821,3682,318,2125,252,1005,372,679,301,2927,509,3222,212,3715,312,4631,907,6542,884,7525,694,7196,504,5777,775,1273,404,3176,697,1895,466,1025,457,1950,464,1211,385,1027,354,543,234,75641,1002,3884,342,5994,753,4606,719,3274,125,1970,352,751,383,1143,449,2406,658,3316,314,3316,340,4989,774,6689,740,7125,257,6626,214,5320,728,2510,596,2257,578,1311,400,1684,416,2148,511,1746,442,1107,369,1469,438
0500000US34039,34039,"Union County, New Jersey",526426,*****,257599,509,19074,359,18868,1690,17702,1690,10952,226,6976,169,3553,963,3691,952,8678,1229,17141,2,17597,2,21379,1716,17443,1701,21070,4,18971,165,15522,1253,4856,973,7401,1194,4571,870,4371,1020,5434,1084,5360,820,4047,669,2942,641,268827,509,18066,399,17403,1396,17458,1411,10255,225,6582,251,2572,824,3303,904,9338,1206,16243,2,16897,2,19038,1713,20513,1698,21742,4,19863,7,16685,1376,5800,1235,7787,1217,4877,878,5289,838,7757,887,6876,1005,6676,890,7807,1114
0500000US34041,34041,"Warren County, New Jersey",109638,*****,53118,845,3241,418,2845,628,4646,542,2813,469,1369,149,528,326,672,420,1518,447,2726,255,2394,292,3587,755,4533,845,5350,640,4510,372,2815,485,1660,531,1846,441,993,284,1262,318,1233,341,1000,347,962,426,615,288,56520,845,2991,369,3189,714,3938,699,1989,104,1598,484,559,317,719,383,2082,752,2758,355,3134,488,3099,641,5252,680,5336,460,4454,266,3723,595,1237,377,2043,583,1235,463,880,378,1860,417,1793,445,1148,393,1503,507
