GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",271620,*****,131331,340,8835,277,8743,1008,9579,1014,5862,149,4778,959,1234,447,2804,647,3285,671,8433,305,8064,566,9829,1302,11852,1312,10612,623,9241,318,7671,923,2565,717,3168,681,1464,454,3101,531,3487,678,3504,603,2260,652,960,334,140289,340,8200,278,7277,1156,10304,1119,6131,340,4728,676,1841,633,1454,516,3538,674,9128,114,9408,2,11410,1180,10449,1210,11030,260,9532,67,7947,948,1696,433,4713,941,2653,692,3037,720,4254,889,3801,750,4261,814,3497,729
0500000US34003,34003,"Bergen County, New Jersey",904037,*****,438822,355,26117,2,28912,1855,30089,1874,18824,187,10845,620,3944,1211,5462,1285,16574,1476,21508,2,27087,91,34575,2533,37671,2556,37642,75,32996,2,28669,1747,10222,1410,12578,1534,8231,1145,8981,1354,12527,1210,11046,1075,7514,1100,6808,985,465215,355,25443,71,28123,1811,28360,1804,17821,55,9787,481,5280,1170,4499,1023,14440,1305,20145,4,27621,248,33363,2210,41248,2230,39668,4,35287,57,31370,2068,10783,1535,14743,1771,8578,1152,10265,1372,16794,1345,14737,1612,13803,1285,13057,1394
0500000US34005,34005,"Burlington County, New Jersey",450627,*****,221932,456,12605,382,13432,1072,15942,1070,10105,279,6371,540,2903,735,2427,680,9690,907,14877,673,15353,601,16939,1505,19517,1414,18850,213,15544,252,11822,1160,4350,830,7339,993,2147,516,4887,736,6387,718,4442,589,3588,710,2415,592,228695,456,13913,382,13654,1063,14810,1064,9449,279,4808,541,2428,864,2035,525,8002,882,13554,679,14309,273,18171,1556,19251,1476,18996,340,16431,126,13581,957,5321,764,6415,930,3606,729,5602,756,6726,768,6693,881,5867,908,5073,793
0500000US34007,34007,"Camden County, New Jersey",517001,*****,250593,350,17140,319,16738,1562,19741,1560,12550,266,7029,270,3834,847,4371,835,9445,904,16303,44,16054,121,19868,1430,18412,1432,20236,119,17484,85,14237,1034,5564,1007,5935,909,3277,682,3988,875,6520,886,4792,769,4585,779,2490,605,266408,350,16399,2,15305,1374,19428,1374,12016,338,6574,305,3213,770,2904,799,10467,1025,16616,388,16125,73,18950,1759,21765,1762,21408,81,19250,144,17164,1083,5434,829,6356,859,3991,869,5619,932,7232,1051,6323,972,7420,930,6449,708
0500000US34009,34009,"Cape May County, New Jersey",97724,*****,46370,714,1913,168,2658,692,2814,570,2148,213,1137,273,382,232,464,300,1713,383,2808,407,2755,581,2781,672,3625,597,3570,200,3514,180,2401,542,1459,465,1688,503,804,305,1410,427,2291,540,1924,413,909,342,1202,371,51354,714,2192,517,2954,828,3123,838,1833,185,689,352,470,338,118,136,1961,432,3022,364,2939,456,2534,690,4133,733,3703,111,3675,235,3165,556,1435,426,1928,422,1450,489,1554,413,2060,478,2593,563,2168,622,1655,605
0500000US34011,34011,"Cumberland County, New Jersey",154823,*****,79949,279,5368,131,5916,761,4262,732,3580,107,2267,740,1142,571,1098,451,3258,539,6832,698,6104,458,7746,1243,7777,1162,5453,782,3913,349,4937,651,1436,510,1741,739,693,266,1335,377,1730,391,1582,406,1134,447,645,298,74874,279,5325,135,5561,871,4091,872,3213,38,1772,337,1154,441,1255,501,2263,511,5136,136,4977,143,5312,748,5264,767,5810,378,4141,374,4756,673,906,385,2099,639,1385,622,2078,681,2315,496,2291,642,2165,585,1605,586
0500000US34013,34013,"Essex County, New Jersey",786147,*****,377649,369,29758,221,28720,1822,28470,1822,17234,303,10860,290,7232,1153,5039,1031,13906,1410,25962,263,25422,4,29055,1878,29088,1875,28999,120,24656,304,21372,1427,7103,1128,8584,1154,4324,924,6067,914,10304,1135,6425,793,5242,922,3827,751,408498,369,28200,228,27786,1918,26732,1918,17570,232,10310,250,5826,1341,5150,1220,14532,1305,25104,4,27182,135,30053,2099,32117,2098,31608,3,27889,131,25241,1706,8016,1205,10494,1474,7347,1129,8170,990,11010,1102,10993,1267,8289,1242,8879,1330
0500000US34015,34015,"Gloucester County, New Jersey",282031,*****,137558,586,8040,236,8599,990,10194,1005,6980,424,4515,606,3047,640,2124,674,5313,1010,9391,843,8955,457,9115,1044,11744,994,11871,344,9674,274,8485,826,2078,415,3833,735,2440,563,2472,565,2961,454,2393,483,2173,534,1161,420,144473,586,7834,353,9061,1008,9001,979,5722,365,4453,603,1999,676,2734,931,5657,875,9386,865,8464,637,10524,1046,13426,1062,11658,195,10506,349,9028,833,2373,674,3600,719,2550,644,2310,503,4802,643,3717,677,3328,622,2340,558
0500000US34017,34017,"Hudson County, New Jersey",601146,*****,298253,427,21089,*****,17408,1686,19366,1686,11698,427,7334,305,4376,1340,3182,1017,13115,1523,24609,*****,29556,*****,31054,2342,24344,2342,21623,*****,17842,*****,14495,1150,4922,1161,6334,1042,3734,854,3999,825,7073,972,5480,770,3133,727,2487,586,302893,427,20224,*****,14507,1807,20546,1806,10556,426,6729,178,3260,853,3872,1045,12000,1165,21659,*****,27503,*****,27103,1923,24039,1923,21804,*****,19227,*****,17818,1282,4820,855,7548,1302,4233,914,7063,1030,7947,1035,7926,1228,5854,1066,6655,949
