GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",274338,*****,133115,312,8414,4,9129,1177,8762,1177,6160,272,3695,400,1825,521,2001,807,5380,825,8225,158,7381,2,8731,1161,7992,1157,10449,4,10814,2,8669,971,2391,600,5777,1026,2603,744,3853,700,3841,648,3159,646,1998,434,1866,569,141223,312,8053,2,7637,1138,9261,1151,5610,272,4017,949,3209,1168,1893,642,3802,1090,8153,434,7869,2,7263,1270,10862,1271,11704,358,10924,403,8886,1166,3645,896,5818,1060,2193,605,3866,692,5398,817,3927,878,2954,560,4279,933
0500000US34003,34003,"Bergen County, New Jersey",911004,*****,439602,583,25073,5,29127,1990,29502,1990,19823,556,11455,641,5558,1241,4742,1109,14036,1525,25276,652,26417,737,26189,2114,36195,2183,35948,3,35300,4,30876,1840,12179,1543,13687,1539,7831,1289,10869,1104,12866,1342,10450,1121,8934,959,7269,1192,471402,583,24417,256,28112,2075,28502,2064,17710,556,10460,476,6136,1273,4571,1031,12660,1407,25643,349,28280,4,30885,2192,35099,2200,38189,2,37829,4,33229,2159,13131,1650,16169,1858,10125,1265,13199,1248,14537,1186,12861,1387,13825,1618,15833,1528
0500000US34005,34005,"Burlington County, New Jersey",449576,*****,220727,409,12841,170,14080,1323,15372,1323,9394,317,5602,284,2850,824,2353,846,10000,1121,13729,2,13160,221,13618,1432,16704,1461,17917,346,18447,4,14519,1098,4918,943,8413,1187,3277,570,4934,729,6760,829,5573,810,3598,711,2668,574,228849,409,12397,37,13966,1246,14653,1238,9638,307,5000,398,2944,737,2335,771,6656,1017,12651,525,12920,517,14712,1491,16198,1525,19478,291,18855,362,16419,1017,5978,884,7570,1050,3826,625,6168,714,8221,791,6496,819,5873,901,5895,916
0500000US34007,34007,"Camden County, New Jersey",513241,*****,247842,236,17091,123,16438,1259,18503,1259,10979,4,6850,334,4429,979,3016,832,9520,1261,17170,585,16271,662,14457,1683,18090,1720,18497,181,18916,36,16630,1058,4878,962,8387,1027,4578,832,4910,779,6057,753,4661,695,3399,706,4115,644,265399,236,15969,4,16794,1355,16672,1300,10713,2,6038,212,5144,1122,2428,733,9369,1257,17321,589,17132,5,15281,1433,19478,1433,19912,89,20497,96,18112,1388,5727,882,9789,1254,5022,949,5333,859,8631,1026,6400,808,6057,929,7580,956
0500000US34009,34009,"Cape May County, New Jersey",96601,*****,46736,847,1740,148,1641,591,3205,633,2135,383,1102,164,896,536,454,374,1371,520,2712,639,2200,380,2282,773,2824,648,3524,432,4047,575,3348,717,2356,712,1849,498,919,378,1920,524,2314,486,1513,391,1271,432,1113,400,49865,847,2562,424,2376,656,2709,417,1486,148,898,170,1117,570,275,256,920,648,2294,378,2241,292,2429,654,2144,718,3937,459,4007,208,3362,710,1564,452,3292,722,1384,471,2128,568,2743,579,2193,609,2199,568,1605,610
0500000US34011,34011,"Cumberland County, New Jersey",157095,*****,80160,491,5409,2,5015,917,5325,928,2713,274,2265,431,1228,591,1211,511,3162,646,6404,154,7032,560,6014,936,6317,867,5645,484,5345,109,4780,617,1248,373,2673,568,1307,425,1888,496,1749,503,1234,443,1147,371,1049,312,76935,491,5229,49,4782,736,5452,713,3539,406,1857,476,1034,470,1210,520,2732,680,5154,269,4726,224,4497,817,5262,803,5534,232,5397,109,4264,698,1520,557,3282,700,1404,421,1428,399,3090,454,2069,415,2004,456,1469,371
0500000US34013,34013,"Essex County, New Jersey",785137,*****,376917,326,27523,2,26945,1855,27387,1828,16458,4,11380,376,7231,1230,5434,1053,13948,1313,26080,5,26408,4,27405,2060,28227,2060,28266,3,26871,162,23893,1504,6883,1058,9802,1258,5914,917,6732,1030,8880,1071,5652,756,4140,762,5458,895,408220,326,26397,360,27285,1812,25395,1811,15976,4,10397,383,5244,1221,6674,1172,15028,1527,26243,388,28474,382,28092,1836,30741,1880,30031,4,29687,229,24714,1612,9559,1229,13283,1454,6631,939,9156,1034,11575,1213,8952,1025,7880,979,10806,1169
0500000US34015,34015,"Gloucester County, New Jersey",289104,*****,139903,639,8016,501,9866,1149,10920,1134,6496,337,4331,908,2851,965,1423,538,5299,904,8264,751,8407,517,9121,1168,9989,1148,11050,207,11181,294,8401,957,3778,949,5242,742,2376,668,2671,628,4111,837,2121,452,2317,482,1672,427,149201,639,9148,491,8336,1090,10536,1057,5999,256,3255,416,2281,585,1695,630,5214,1011,9000,584,8796,286,10752,1196,9921,1053,11994,397,12278,479,9934,1060,4225,823,5162,935,2618,654,3182,719,4699,878,3088,561,3502,710,3586,698
0500000US34017,34017,"Hudson County, New Jersey",641224,*****,318150,311,22360,234,17088,1444,17351,1444,11004,2,7935,2,5357,1221,3916,995,15131,1323,35051,295,33888,4,26024,1944,24687,1984,21337,4,19713,141,16569,1208,5329,895,8223,1132,4648,866,5355,878,6023,821,5158,692,3209,679,2794,689,323074,311,21290,133,17447,1445,15423,1455,10141,2,6710,2,3956,947,3245,882,15281,1225,33987,227,32159,102,25542,1693,21747,1689,21497,4,20492,111,18121,1339,7599,1236,8476,1235,6130,966,5766,883,8922,1104,6703,997,5384,674,7056,961
