GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",124676,*****,62582,670,2448,292,3141,630,4187,626,3645,561,2011,452,488,270,912,464,3157,598,2861,431,2665,242,2804,509,3404,923,4616,337,5791,329,5466,841,2094,652,3261,766,1435,604,2351,641,2353,544,1530,427,1274,479,688,316,62094,670,2659,505,2556,727,3850,672,2769,222,1211,77,378,278,526,352,2556,558,2536,303,3030,310,3597,654,3118,567,5036,331,6191,421,6016,842,1905,478,2958,613,1379,457,1945,600,2879,635,2129,564,1294,466,1576,543
0500000US34021,34021,"Mercer County, New Jersey",371023,*****,181379,443,10660,2,10847,1316,11884,1315,6975,307,6533,1039,2223,841,2657,895,9336,1129,12777,732,11663,5,12181,1394,11763,1334,13045,86,13065,2,13489,1227,4033,949,5713,990,3555,819,5588,919,4925,803,3957,685,2015,541,2495,554,189644,443,10340,2,10282,1348,11294,1348,7335,307,6369,475,4194,1001,3745,978,6571,1008,11621,533,11318,2,12700,1460,10998,1460,13347,257,13649,4,12750,1156,5482,945,6969,1120,4697,941,5268,917,6413,951,4766,1021,3365,831,6171,945
0500000US34023,34023,"Middlesex County, New Jersey",837073,*****,412318,356,24793,2,25785,2273,25865,2273,16544,5,12499,200,8215,1282,5840,1098,14478,1303,29410,114,29550,149,29620,1941,28210,1949,28971,4,29241,69,28213,1815,10647,1324,13210,1442,7772,1117,10759,1223,12779,1248,7857,1014,6247,1100,5813,936,424755,356,23881,198,27657,2163,22445,2175,15216,5,11437,4,7377,1169,5612,1103,14430,1175,29273,2,28876,4,29732,1699,27158,1695,29070,100,29993,193,29148,1834,12126,1660,14013,1589,9539,1151,11834,1367,15072,1516,11420,1242,8004,1157,11442,1100
0500000US34025,34025,"Monmouth County, New Jersey",625846,*****,304738,348,15734,136,19211,1737,20292,1724,13601,4,7902,663,2576,812,3805,950,13160,1243,17612,475,16629,2,16961,1528,18191,1518,22448,220,25347,2,26739,1888,8145,1359,11474,1540,6131,1141,10163,1013,11701,1215,7427,1075,5469,948,4020,768,321108,348,15243,110,18741,1419,19494,1426,13078,7,7200,460,3625,1042,3236,828,12021,1349,16094,143,16535,101,17634,1587,19279,1596,23911,47,27413,2,26342,1760,9153,1239,13259,1432,5988,784,11231,1202,14556,1154,9106,1038,7535,1081,10434,1143
0500000US34027,34027,"Morris County, New Jersey",498423,*****,244273,344,12387,183,14533,1418,17249,1418,11149,271,6350,669,2708,815,2870,730,10116,1256,13036,435,14002,174,14401,1530,15873,1565,19048,424,20583,330,18292,1288,7159,1243,9165,1100,5827,1024,7441,1176,7778,955,6302,878,3738,744,4266,792,254150,344,12124,183,14100,1307,16141,1307,10486,271,6559,432,2330,703,3212,911,8943,994,12198,372,13860,282,15624,1246,16453,1222,19443,145,21172,355,19020,1274,7075,1041,10192,1072,5127,897,9195,1042,9996,1079,7528,1099,5251,992,8121,1002
0500000US34029,34029,"Ocean County, New Jersey",592497,*****,285718,514,20714,510,19238,1579,20609,1592,11255,271,7108,871,3587,935,3406,875,8951,975,16346,353,15760,598,16438,1659,13243,1608,17720,824,18672,279,18016,1646,7071,1000,12073,1491,5854,992,10159,1081,14928,1294,8637,970,8352,1157,7581,1118,306779,514,19806,235,20400,1661,17177,1754,11001,405,5712,781,2859,792,3430,1052,9080,1088,15989,156,16407,654,16224,1416,14301,1421,17566,515,19587,457,21200,1337,8319,1196,11385,1292,9355,1300,12543,1342,17677,1475,13801,1632,10173,1383,12787,1261
0500000US34031,34031,"Passaic County, New Jersey",507945,*****,247924,343,17824,125,18219,1597,16187,1580,10909,239,7424,633,3329,913,3056,778,11614,1227,17132,302,16392,752,14698,1694,17517,1739,16737,110,17229,94,15930,1359,5546,897,8792,1249,3634,791,6476,914,7892,1075,4452,754,3189,792,3746,761,260021,343,16794,4,17064,1724,16262,1727,9785,238,7214,495,4019,942,2381,673,11466,1086,17663,63,16657,4,16482,1264,16373,1264,17320,163,18095,4,15077,1591,7560,1249,9769,1394,4693,928,8532,1094,8926,965,6397,1037,4811,933,6681,951
0500000US34033,34033,"Salem County, New Jersey",63436,*****,31035,467,1583,400,2715,521,1535,468,1260,257,1157,404,301,262,344,238,1183,462,1640,191,1526,269,2242,629,1649,432,1885,205,2261,235,2781,590,772,327,1093,354,697,318,901,315,1488,342,1023,325,599,230,400,180,32401,467,1937,359,1517,470,2062,469,1217,298,575,278,187,157,417,239,1511,540,1730,174,1992,306,2491,484,1086,430,2221,294,2359,241,2662,480,809,330,1320,408,639,247,1456,335,1367,301,776,307,919,337,1151,377
0500000US34035,34035,"Somerset County, New Jersey",333751,*****,162691,746,8324,413,9544,1070,12712,1068,7680,487,3802,922,2199,683,1955,785,7242,990,7760,125,9138,478,10205,1372,11255,1329,12720,650,13706,200,13150,1272,4909,977,5126,977,2622,597,4307,634,5630,777,3872,659,2181,485,2652,837,171060,746,8858,412,10258,1285,10613,1315,7033,486,3608,737,914,495,1169,532,7573,1103,8496,685,8777,230,12481,1472,10744,1464,13365,89,14655,66,14565,1002,4744,955,4853,812,4279,827,4290,829,6749,956,4680,897,3319,860,5037,847
0500000US34037,34037,"Sussex County, New Jersey",142522,*****,71095,417,3144,240,4287,703,4542,793,3238,255,2059,568,467,222,952,379,2562,418,3927,398,3702,419,4370,744,3708,764,5536,388,6293,312,6515,736,2641,718,2616,669,1538,442,2364,526,3172,624,2012,399,803,307,647,290,71427,417,2881,322,3070,725,4829,826,3334,429,1604,283,1140,468,504,249,2298,485,3284,309,3598,389,4373,670,3827,835,5722,459,6856,497,7022,821,2539,583,2558,522,1727,411,2214,536,3253,597,1813,452,1702,505,1279,474
0500000US34039,34039,"Union County, New Jersey",555630,*****,271004,213,17625,*****,20337,1489,17153,1489,11625,214,7061,285,3812,769,3252,924,10787,1111,17821,375,18337,*****,19642,1738,18534,1738,19465,*****,20137,*****,17698,1525,6289,1162,9907,1166,5214,890,6794,1244,7699,1146,3925,786,4343,801,3547,693,284626,213,17074,*****,16389,1477,20160,1477,10937,215,6686,317,3238,1050,3294,1055,10246,1239,17345,*****,18306,*****,19561,1739,19200,1739,20455,*****,21057,*****,19354,1569,7433,1336,10067,1308,5876,912,8066,1024,9232,945,7218,866,5660,849,7772,996
0500000US34041,34041,"Warren County, New Jersey",106617,*****,52752,452,2515,482,2922,601,3714,533,2306,253,1238,167,994,453,692,314,1429,362,3712,351,2704,281,2845,609,3377,586,3664,251,4386,251,5205,688,1619,533,1765,633,821,388,1614,511,2346,540,1159,399,825,369,900,342,53865,452,2625,289,2589,556,3175,580,2056,166,1063,112,1203,414,618,284,1516,459,2664,220,2909,413,2837,523,3618,640,3886,246,4767,295,5452,595,1125,328,1659,500,1192,475,2243,479,1856,456,1574,544,1441,575,1797,520
