GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",125059,*****,62280,681,2285,305,2461,592,4671,639,3284,378,2028,396,768,508,878,425,2690,638,3095,347,2995,284,3573,645,2827,499,4284,254,5451,233,5153,786,2522,741,3321,759,1385,468,1497,437,3513,595,1805,537,896,351,898,436,62779,681,2915,399,3051,684,3793,700,2725,363,1526,295,448,354,981,566,2133,779,2290,236,2588,226,3790,656,2800,654,5264,488,5753,284,5539,666,2732,638,2746,731,1142,418,1869,504,3492,694,2395,655,1164,542,1643,569
0500000US34021,34021,"Mercer County, New Jersey",374733,*****,183315,*****,10711,*****,10560,1573,12443,1573,7273,*****,6968,969,2681,845,2638,962,8908,1277,12694,*****,11526,*****,13457,1276,10368,1276,13026,*****,12889,*****,12451,1339,4824,1027,6330,1142,3659,870,4313,980,6185,877,3983,824,2951,727,2477,596,191418,*****,10168,*****,11487,1250,10158,1249,7085,*****,6542,709,2893,994,3372,924,8937,1256,11579,*****,11247,*****,11440,1457,12523,1458,13314,*****,13467,*****,12788,1165,4882,923,7758,1126,3555,822,6172,1199,7426,1207,4995,858,3714,746,5916,832
0500000US34023,34023,"Middlesex County, New Jersey",842798,*****,415062,369,24463,165,25831,2137,26192,2140,16498,139,12445,2,6946,1304,7691,1437,13402,1526,29141,5,29460,168,31169,2130,27423,2131,29283,369,29044,2,26584,1915,10904,1610,15475,1783,8229,1361,11911,1245,12244,1173,9717,1026,5660,916,5350,795,427736,369,23401,112,24781,1869,25642,1872,15260,7,11372,24,7268,1280,6623,1348,13753,1538,28818,3,28924,4,31385,2182,26004,2182,29001,4,30044,273,30702,1999,11224,1474,14373,1769,8405,1263,12117,1563,17027,1720,10462,1183,8847,1090,12303,1569
0500000US34025,34025,"Monmouth County, New Jersey",626351,*****,304128,523,15820,103,17786,1560,21232,1562,12932,449,8083,608,3557,848,3714,937,11957,1299,17619,94,16653,662,16037,1396,18886,1329,21863,45,24457,4,25994,1373,9228,1140,12118,1465,7646,1081,9704,1313,11686,1253,7545,869,4449,762,5162,878,322223,523,15273,103,18498,1466,19241,1481,13168,443,7577,351,3722,955,3817,840,11423,1162,16494,143,16435,2,18054,1606,18743,1605,23183,2,26702,143,25831,1485,10322,1242,13540,1324,6686,1083,11621,1225,14969,1301,9362,1083,8498,1094,9064,1002
0500000US34027,34027,"Morris County, New Jersey",499693,*****,244672,579,12354,138,13062,1682,18149,1778,11041,187,5931,584,4078,904,2698,764,9583,1052,13116,317,13866,308,14392,1455,15741,1469,18367,383,20513,562,19421,1449,8188,1353,7732,1094,5477,1002,7329,1069,8502,947,7557,815,3579,802,3996,862,255021,579,12756,484,14981,1282,14550,1280,10200,186,6743,587,2733,825,2707,817,8887,952,12763,297,13723,477,14508,1562,16765,1474,19331,522,21256,517,20092,1228,7550,964,9014,1224,5767,860,8327,1204,10657,1249,8047,1023,5975,973,7689,943
0500000US34029,34029,"Ocean County, New Jersey",597943,*****,287641,859,21465,559,19213,1747,20161,1779,11355,603,5899,651,2513,846,3424,1168,10172,1305,17789,787,16156,590,16400,1844,13643,1740,16479,673,18192,528,19983,1630,7840,1212,10354,1437,6219,881,10088,1045,15190,1317,11357,1182,7119,825,6630,1068,310302,859,20282,559,19965,1925,18690,1917,10850,429,5175,550,2466,858,3673,1127,11039,1486,16099,412,16050,627,15987,1650,13764,1734,17631,767,19261,369,20981,1585,9019,1276,12258,1347,9300,1296,11362,1335,19191,1190,15100,1562,10996,1519,11163,1679
0500000US34031,34031,"Passaic County, New Jersey",512607,*****,249445,484,17745,314,18355,1394,16261,1466,10213,271,7769,655,2943,874,3639,982,10648,1370,17908,3,16614,2,17004,1730,15290,1664,16325,440,16868,4,16878,1303,5761,915,8340,1408,4014,862,7086,1042,7842,1036,5542,928,3361,935,3039,857,263162,484,16832,467,14726,1688,18223,1693,10438,275,7362,516,4155,1140,3719,940,9831,1317,17763,33,16569,39,17590,1613,15444,1643,17487,167,17930,2,18542,1673,6988,1346,7658,1261,6022,983,6546,1065,10148,1236,8893,1115,4389,899,5907,886
0500000US34033,34033,"Salem County, New Jersey",62792,*****,30540,535,1400,411,2315,491,1902,535,1196,226,1000,398,293,250,198,203,1352,454,1434,115,2366,588,1343,475,2045,440,2175,496,1983,175,1680,414,1239,360,1627,426,782,308,1009,327,1503,353,903,274,320,184,475,282,32252,535,1634,494,2043,562,1839,399,1208,304,884,388,314,257,167,159,1087,475,1960,359,1709,333,2080,476,1877,565,1905,239,2292,243,1971,459,1078,351,1877,464,787,304,937,302,1749,515,1033,320,758,299,1063,283
0500000US34035,34035,"Somerset County, New Jersey",335432,*****,164720,484,9189,364,8492,1272,13375,1272,7826,284,5094,797,1971,663,1596,574,6108,1115,8767,356,9648,*****,10427,1455,11800,1360,11677,643,13138,440,14071,1156,4395,861,5375,949,3163,702,3786,816,6120,800,3277,802,3267,723,2158,571,170712,484,7971,364,9663,1218,10757,1217,6815,285,4310,942,893,522,1877,801,6422,1339,8299,705,10072,885,12357,1500,9925,1500,13075,*****,14434,*****,14311,1150,4185,999,6201,1104,3580,870,5035,1052,6663,1047,5661,910,4111,931,4095,787
0500000US34037,34037,"Sussex County, New Jersey",141682,*****,70938,531,3460,806,3269,736,4727,845,2990,195,2369,750,473,301,1176,471,2432,633,4317,502,3670,534,4268,846,3768,780,5076,353,6361,546,5735,667,1847,530,4347,653,1693,496,2257,608,3119,546,1739,389,1195,353,650,272,70744,531,2625,158,3622,665,4242,619,2791,335,1531,243,707,529,671,368,2836,579,3302,195,3271,340,4251,923,4351,645,5616,464,6473,405,6350,731,2224,646,3202,695,1907,464,2785,583,2943,517,2564,579,1051,434,1429,472
0500000US34039,34039,"Union County, New Jersey",563892,*****,274886,341,17754,91,17410,1902,20163,1917,11240,267,7263,269,4240,1213,4284,1074,9099,1289,18662,157,18533,2,19636,2079,18771,2079,19467,3,19949,2,18386,1542,7179,1300,9249,1295,4969,1039,7037,1033,8520,974,5619,908,4242,884,3214,795,289006,341,17323,98,16623,1869,19782,1871,11080,267,6706,373,3187,930,2964,964,11030,1068,17538,84,17575,321,20204,1707,19875,1720,20449,143,21178,172,21203,1582,8387,1390,7894,1176,6110,1071,7199,1083,11000,1190,7267,859,5917,892,8515,1023
0500000US34041,34041,"Warren County, New Jersey",106798,*****,52405,815,2265,516,2948,560,3115,638,2911,720,1091,130,743,519,656,364,2380,542,3263,582,2649,288,3367,864,2723,641,3651,294,4105,236,4216,667,2182,579,2113,522,1372,359,1652,501,1834,429,1546,414,741,355,882,404,54393,815,2607,361,2300,602,3584,670,1844,224,1329,314,847,379,780,524,1903,497,2899,461,2427,251,3385,647,2857,726,4125,450,4659,491,4605,657,1790,613,2266,521,1667,480,1515,495,2230,535,1820,546,846,361,2108,596
