GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",129031,*****,63324,812,3073,250,3792,652,4959,553,2791,113,1889,372,486,336,1811,592,2019,705,2769,334,2577,235,3629,801,6385,872,5794,203,5610,277,5232,626,1430,510,2328,540,1069,464,1214,361,1971,476,1335,437,489,322,672,314,65707,812,3113,451,3778,654,4253,705,2673,138,1324,43,471,258,644,389,2083,490,3677,765,4048,744,4061,716,5597,711,6406,326,6136,218,5325,759,2160,632,1707,460,1469,475,1087,341,1825,609,1376,486,1173,399,1321,395
0500000US34021,34021,"Mercer County, New Jersey",364883,*****,180011,414,11774,*****,11988,1397,11414,1397,7977,414,6963,269,3374,976,2893,1048,7058,1280,12598,*****,12763,*****,13811,1267,12908,1267,14259,*****,12853,*****,10845,1051,2607,745,5691,1056,3119,620,3475,709,3972,713,3825,557,2566,495,1278,377,184872,414,11174,*****,11117,1214,11337,1214,6905,414,6414,828,4074,1228,2748,1006,6586,1389,10848,*****,11269,*****,15103,1457,11832,1457,14492,*****,13590,*****,9925,1133,5665,953,5518,904,2798,783,3371,812,6618,973,4978,722,4252,794,4258,775
0500000US34023,34023,"Middlesex County, New Jersey",789102,*****,390457,1422,26474,5,26920,1980,24391,1983,15867,1354,12993,1145,5604,1249,5827,1236,14255,1470,24578,121,29410,2,32262,2449,32785,2446,31601,135,27927,122,22539,1538,9189,1337,7940,1317,6012,1051,7228,1026,9352,1074,7512,1058,5734,849,4057,653,398645,1422,25469,170,24594,1551,23982,1543,14797,1349,11345,2,6315,1085,5147,1133,15704,1312,23509,2,27581,145,30296,2205,31294,2126,31317,4,28456,139,24444,1273,9081,1236,9020,1075,7202,1044,7078,928,12380,1143,10998,1193,9379,1039,9257,1287
0500000US34025,34025,"Monmouth County, New Jersey",642448,*****,314670,435,18999,4,23690,1808,20295,1810,14908,315,9393,469,3689,994,4301,1097,11859,1122,17262,454,17098,2,21657,1707,22351,1716,28132,146,26169,2,21669,1559,8357,1431,9447,1266,4940,865,5940,982,9973,1181,5974,724,4461,772,4106,738,327778,435,18223,3,21039,1659,20588,1660,14218,316,7601,346,5223,1427,3379,986,10527,1426,16783,228,16311,2,20867,1667,25689,1667,29680,300,27329,2,22134,1939,9423,1386,9811,1553,6598,908,6588,929,11167,1010,8895,1177,7548,973,8157,956
0500000US34027,34027,"Morris County, New Jersey",487548,*****,240258,389,14610,225,17288,1354,16723,1371,10377,262,6379,379,2070,697,3482,913,8148,1072,11828,295,12619,280,16467,1641,21253,1614,21613,308,19808,473,15914,1253,6568,1263,7747,1124,5281,878,4630,779,6761,780,4886,640,3898,643,1908,526,247290,389,14379,251,17099,1357,15190,1334,9743,208,5700,487,4568,1115,2913,1034,6028,1096,10590,268,13094,497,16624,1336,21520,1313,22327,336,19804,352,17518,1420,6452,1125,8328,1256,5188,948,5602,729,7404,951,7125,861,4897,709,5197,821
0500000US34029,34029,"Ocean County, New Jersey",569111,*****,273270,750,19889,448,17825,1557,18961,1577,11606,488,5992,197,3526,876,2252,630,9406,970,17913,413,16756,664,16498,1618,19733,1799,21362,877,17533,393,13980,1032,5441,865,7481,925,4717,767,6074,756,9121,968,12199,1249,8699,1121,6306,966,295841,750,19228,445,16621,1717,17546,1766,10073,425,5450,483,2932,728,2482,655,8870,1042,17810,742,16944,323,18475,1619,19452,1584,20324,562,18169,587,14325,1140,6627,737,9323,895,5586,897,9270,1079,12213,1173,17506,1546,13078,1372,13537,1709
0500000US34031,34031,"Passaic County, New Jersey",490948,*****,239726,627,19192,660,17276,1553,17688,1539,10782,198,7546,317,4521,1177,3405,1112,8642,1238,14988,211,15216,416,15426,1808,20323,1826,18973,318,16798,369,13131,1351,5027,1176,6437,1105,3364,818,4455,749,6449,938,4319,603,3431,786,2337,608,251222,627,18018,581,16058,1831,18115,1835,10119,198,7155,208,4241,1081,2527,924,9319,1173,15253,83,15027,463,17344,1854,18781,1797,19381,4,17284,3,15233,1342,5674,1240,6552,987,4773,1010,5189,983,6981,1029,6620,1181,4382,1012,7196,1241
0500000US34033,34033,"Salem County, New Jersey",66141,*****,32458,430,2133,353,2407,449,1690,452,1734,292,658,107,922,357,159,157,1202,392,2769,385,1727,257,2053,594,2473,467,2308,245,2394,262,2189,458,1043,407,804,347,630,277,540,229,941,310,636,234,695,263,351,189,33683,430,1697,240,1585,404,2235,358,1504,201,896,187,262,244,388,251,1363,457,2471,295,2207,358,1927,478,2502,510,2758,297,2523,244,2312,443,807,309,934,332,495,240,1016,379,912,306,939,295,1331,344,619,310
0500000US34035,34035,"Somerset County, New Jersey",324563,*****,159879,475,10721,277,11975,1271,11548,1281,6927,440,3414,505,2810,996,1503,625,4137,863,8722,645,9261,552,12619,1629,13557,1575,14389,809,13544,483,9520,920,4133,747,4060,890,2255,778,3337,783,4439,830,3881,952,1467,462,1660,485,164684,475,9976,2,11302,1271,11637,1322,6559,400,3034,435,1943,729,1148,554,4229,817,8604,521,9066,1081,12634,1501,14421,1517,15128,54,13245,61,9788,1244,4850,1018,4377,1172,3364,904,3947,811,5066,986,3595,661,3191,673,3580,776
0500000US34037,34037,"Sussex County, New Jersey",150909,*****,75614,722,4362,425,5375,702,4669,712,3715,325,2442,579,804,386,914,481,2816,563,3724,156,3813,497,4633,601,6780,932,7864,800,6414,227,5861,747,2530,693,1926,540,1355,393,1363,349,1882,450,1121,313,703,298,548,248,75295,722,3865,258,4593,668,5193,671,3341,120,1865,130,498,424,938,499,2722,614,3952,314,3648,275,4936,716,6608,1027,7874,587,6574,238,5916,869,1970,564,1999,492,1740,464,1811,450,1414,344,1634,376,1213,390,991,336
0500000US34039,34039,"Union County, New Jersey",523249,*****,255061,492,18458,427,17413,1672,19119,1671,11681,198,7199,235,3312,936,4009,969,9420,1270,15156,272,15268,*****,18001,1656,20912,1656,21334,*****,19218,*****,16629,1385,5177,806,6733,1170,3097,639,4537,826,6669,738,4623,852,3671,690,3425,699,268188,492,17925,426,18175,1545,16401,1545,10549,199,6923,134,2717,1030,3318,786,10318,1180,13995,*****,15267,*****,19186,1642,21223,1642,22151,*****,20113,*****,17273,1460,5787,980,7837,1224,4127,880,6204,1120,7660,1006,6337,1103,7475,1075,7227,1073
0500000US34041,34041,"Warren County, New Jersey",109876,*****,53662,942,3123,181,3846,737,3823,690,2449,245,1436,230,1124,498,500,311,1146,443,2528,177,3045,514,3666,729,4733,598,4865,357,5486,842,3260,495,1570,435,1096,300,623,246,1213,317,1484,318,1200,370,909,342,537,308,56214,942,3199,327,4403,651,3230,617,2175,171,1756,497,568,359,481,343,1606,374,2678,95,3043,328,4242,861,4589,730,5203,383,4178,278,4087,494,707,310,1629,423,987,324,1300,340,1542,354,1557,487,1670,463,1384,512
