GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",126067,*****,63394,776,2287,249,3847,703,4365,649,3164,293,1780,285,646,377,1181,557,3132,748,3556,449,2604,405,3418,702,3743,679,4790,202,6020,279,6099,795,1115,423,2815,702,1699,555,2003,524,2067,545,901,278,1204,374,958,402,62673,776,1961,168,2753,597,4977,560,2977,246,1232,195,511,297,696,347,1791,392,2467,381,2476,322,3812,668,4112,761,5673,304,6120,250,5574,741,2500,632,2260,507,1305,412,2265,526,2526,544,1895,449,918,327,1872,516
0500000US34021,34021,"Mercer County, New Jersey",371537,*****,181911,*****,11051,*****,10754,1419,12436,1419,7241,*****,5710,659,3377,994,3836,974,8012,1392,12175,*****,11919,*****,10689,1349,13820,1349,13170,*****,13661,*****,12996,1305,3534,840,5982,988,3653,680,4190,779,4883,810,4021,650,2830,597,1971,527,189626,*****,10707,*****,11756,1389,10235,1389,7140,*****,6639,675,3186,764,2565,726,8306,1146,11109,*****,11371,*****,11168,1191,13607,1190,13499,*****,14151,*****,12420,1349,5051,974,7035,1168,4451,828,4666,842,6478,905,4761,759,4433,837,4892,847
0500000US34023,34023,"Middlesex County, New Jersey",836297,*****,411888,357,25820,3,24206,1796,27698,1817,16439,2,12728,2,7569,1102,5872,1172,15379,1174,29886,127,29391,4,27515,1921,31285,1922,29343,84,30086,107,26927,1778,11430,1316,12264,1409,7492,1211,10442,1307,11039,981,8684,992,4900,830,5493,916,424409,357,24588,220,25128,1745,25083,1732,15125,149,11594,2,7767,1464,5839,1010,14712,1575,28934,4,29462,165,28349,2009,29532,2010,29796,169,31250,161,29279,1573,10160,1559,13914,1714,9673,1219,10202,1251,13553,1337,9059,1123,9595,1416,11815,1176
0500000US34025,34025,"Monmouth County, New Jersey",629279,*****,306229,309,16641,3,18994,1472,21860,1471,13906,4,7809,533,3021,866,3648,940,12882,1162,17291,2,16378,3,18326,1780,18548,1780,23376,4,27017,143,24422,1797,7601,1194,12319,1539,7638,1001,7964,1158,10193,1073,6739,821,4464,702,5192,831,323050,309,15917,2,19495,1633,19898,1634,13584,319,7589,339,2557,685,4236,1093,11448,1351,16255,4,16503,2,19398,1607,19524,1607,25489,192,28391,228,26322,1627,9369,1293,11047,1264,7025,1074,8422,1073,13867,1164,8123,1135,8079,1207,10512,1404
0500000US34027,34027,"Morris County, New Jersey",499727,*****,244294,956,12801,193,14059,1448,18537,1484,10861,281,7063,560,1687,557,2376,703,10078,1033,13168,334,13874,342,14060,1652,17156,1669,20262,388,21266,387,17069,1319,6480,1005,9558,1107,6081,1049,7142,1061,7737,969,5047,818,4120,829,3812,649,255433,956,13053,911,14608,1321,16834,1332,10596,254,5756,303,2459,623,2967,965,8446,859,12548,501,14207,540,14603,1592,17833,1567,21319,457,21933,94,20223,1515,7138,1313,7562,1075,5961,967,7209,1106,9787,1073,6918,1023,5859,924,7614,993
0500000US34029,34029,"Ocean County, New Jersey",586301,*****,282755,613,20795,503,18733,1792,20246,1779,11583,330,5784,160,3924,1134,2666,855,9920,1093,16703,787,15847,504,14586,1430,16015,1316,17082,389,19695,550,18315,1480,6415,1189,10525,1215,6492,965,9403,1128,13501,1194,10533,1077,6728,980,7264,1226,303546,613,19160,486,18810,1379,18131,1382,10376,348,5463,417,3955,925,2625,788,9904,941,15534,532,16004,558,14322,1452,16152,1421,18517,416,20232,429,20428,1556,7966,1270,11454,1271,8329,1194,11139,1158,17722,1343,12952,1346,9731,1076,14640,1309
0500000US34031,34031,"Passaic County, New Jersey",508856,*****,247898,379,18107,79,17178,1414,17712,1399,10632,325,7638,640,3609,959,3933,991,10243,1516,17513,399,16138,396,18513,1436,14608,1508,17223,2,17566,12,15327,1302,6056,1166,7921,1007,4398,849,5853,873,6529,848,5417,937,2416,723,3368,697,260958,379,17226,18,16100,1516,17112,1515,9958,325,7097,189,3344,902,4536,1126,11075,1204,16892,2,16795,46,16305,1338,17508,1372,18052,117,18556,99,17068,1572,6120,1247,8575,1362,5526,972,6130,1133,9105,973,6188,929,5018,807,6672,1000
0500000US34033,34033,"Salem County, New Jersey",64715,*****,31144,414,1590,289,1984,487,1934,533,1570,314,746,224,225,256,105,131,1119,269,2388,540,1810,352,1741,688,2228,509,1817,103,2591,196,2690,376,592,270,1259,354,911,285,567,245,1402,296,852,272,421,217,602,296,33571,414,2311,359,2064,557,1967,462,938,103,568,160,374,291,263,191,1242,477,2050,358,2164,420,1738,509,1830,492,2337,315,2688,127,2469,373,954,353,1392,341,507,210,1124,337,1587,303,808,293,1039,371,1157,301
0500000US34035,34035,"Somerset County, New Jersey",332568,*****,162445,957,9430,859,9368,1373,13248,1387,7786,454,4479,708,1737,635,1595,593,5749,792,8408,4,9357,712,11850,1333,10500,1333,12758,571,14205,2,12397,1285,3422,865,7118,936,2605,629,4452,777,4293,751,2668,642,3062,630,1958,546,170123,957,8874,808,9862,1306,11746,1304,6995,472,3161,595,1190,480,3139,1020,5020,1035,8132,2,9859,195,9927,1274,13361,1274,13987,195,14911,74,12337,1074,4286,773,6526,954,3067,700,3633,719,6458,871,4435,893,4598,853,4619,895
0500000US34037,34037,"Sussex County, New Jersey",144909,*****,72128,636,3407,287,4404,710,4658,781,3528,435,1870,218,1132,395,1101,349,2209,396,3823,255,3481,310,3550,811,5246,860,5685,239,6758,344,5990,827,1999,779,3655,854,2034,470,2364,528,1968,387,1834,380,915,327,517,270,72781,636,2969,248,4946,780,4162,681,3174,373,1736,216,1007,429,816,429,2425,602,3314,258,3205,189,3340,626,5939,721,6038,363,6719,350,6622,638,2187,537,2582,477,2042,484,1818,426,3097,605,1816,409,1101,321,1726,382
0500000US34039,34039,"Union County, New Jersey",552939,*****,269523,192,18184,2,19814,1584,17768,1584,11348,125,7156,328,3763,838,4894,1088,9817,1209,17200,262,18265,2,18897,1640,19284,1641,20376,414,20270,412,19479,1237,5449,1116,7568,1196,5398,886,5221,789,7255,943,3545,700,5461,737,3111,766,283416,192,17800,187,17908,1349,18431,1344,10859,7,6662,280,3392,940,2305,739,11120,1096,16955,180,18558,85,19625,1601,19495,1602,21053,81,21947,357,19576,1609,6530,1151,9141,1417,4713,849,7180,965,9688,1013,6221,945,6613,910,7644,957
0500000US34041,34041,"Warren County, New Jersey",106917,*****,52098,475,2493,472,2574,587,4053,677,2427,257,1617,420,881,330,879,391,1446,432,2854,394,2294,106,3251,636,3756,816,4196,435,4479,203,4538,596,1138,390,1858,541,1312,464,1614,460,1691,384,652,303,1059,367,1036,382,54819,475,2509,313,2879,770,3498,753,2182,288,1193,125,851,430,784,436,1938,511,2589,247,2824,339,3247,679,3272,648,4400,370,4916,338,3924,562,1457,380,2487,612,1657,487,1746,472,1978,496,1204,369,1230,380,2054,363
