GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",275862,*****,134183,455,8590,85,8203,1273,9250,1273,6114,437,4422,781,1634,655,1375,696,5957,935,8330,3,7626,2,7924,969,7997,970,9566,2,10700,3,9774,841,3780,690,4290,815,2451,584,4116,781,4694,841,2036,552,3315,768,2039,490,141679,455,8267,4,8794,1127,7735,1138,4803,437,3668,679,1579,577,2419,700,5386,1041,8423,75,8286,187,8161,1178,9378,1167,10432,188,11293,117,10490,1139,4109,942,4731,885,3077,625,4154,804,5252,754,3815,759,3170,757,4257,807
0500000US34003,34003,"Bergen County, New Jersey",925328,*****,447917,90,25060,135,28694,1991,30478,1997,19301,4,11339,17,4035,783,6274,1288,15848,1293,26044,36,27094,559,29616,2408,32770,2393,34633,113,36052,29,32122,1719,10921,1506,15543,1493,9920,1370,10563,1228,14649,1240,10380,1115,7921,986,8660,1179,477411,90,23748,46,26981,1844,29848,1843,18310,4,10482,331,4205,905,5771,1322,15052,1490,25900,74,28872,201,32319,1979,32477,1999,37351,267,37902,25,37051,1966,11205,1594,15898,1591,12356,1513,11368,1166,17911,1452,13584,1233,12755,1302,16065,1408
0500000US34005,34005,"Burlington County, New Jersey",450838,*****,221867,624,12525,95,13905,1126,14794,1129,9432,498,5243,287,3795,962,2471,698,10474,1193,14262,346,12682,516,13655,1396,15180,1379,17110,67,18339,26,15994,1186,6008,1120,6755,903,5641,736,4605,724,6711,936,4724,594,4401,736,3161,738,228971,624,12174,241,13081,1272,15004,1277,8839,498,4930,218,2342,678,2369,741,7503,797,13482,308,13294,2,12519,1285,16498,1288,18163,364,19009,377,16931,1317,5439,751,8215,1115,5945,885,5984,827,8458,1134,6810,938,5742,796,6240,1086
0500000US34007,34007,"Camden County, New Jersey",512854,*****,248176,351,16962,2,16875,1530,17486,1532,10607,296,6184,254,4997,1130,2933,820,9081,1124,17697,593,16671,194,15390,1451,16380,1446,17427,145,18507,28,18033,1224,5799,989,7244,984,4399,793,4957,917,8646,969,4907,735,3442,671,3552,706,264678,351,15827,57,16900,1722,15707,1721,10324,285,5356,4,2188,790,3491,875,10976,1003,17781,471,17591,4,16796,1442,17119,1478,19025,246,20113,2,19424,1415,5373,923,9390,1384,6420,1031,5193,963,9955,932,6208,996,5654,869,7867,1105
0500000US34009,34009,"Cape May County, New Jersey",95897,*****,46265,556,2131,565,2970,704,1893,689,1635,184,1498,352,340,308,564,370,1840,391,2559,305,2426,219,1473,429,2777,355,3184,492,3760,285,3276,504,1406,361,2620,465,1616,410,1715,400,2453,404,2256,415,1333,425,540,294,49632,556,2183,501,2101,587,2749,648,1612,276,1005,177,827,414,377,293,1384,381,2310,246,1967,209,1879,578,2759,543,3755,539,3863,196,3770,546,1893,444,2376,514,1841,343,1992,416,2718,497,2691,514,2129,447,1451,431
0500000US34011,34011,"Cumberland County, New Jersey",157332,*****,80375,631,5512,203,6137,848,4448,854,2457,500,2092,745,453,319,796,414,4358,1015,6350,768,7027,432,6703,807,5168,791,5590,4,5422,75,5070,782,1635,599,2345,645,1192,498,1803,547,2177,648,1401,458,1198,329,1041,358,76957,631,5208,2,6208,1110,3935,1084,3379,471,1704,632,1332,578,915,443,2924,703,5055,361,4685,4,4492,1004,5156,852,5619,370,4881,414,5286,691,1435,445,2699,635,1351,513,2210,641,2920,689,1694,481,1832,610,2037,561
0500000US34013,34013,"Essex County, New Jersey",789565,*****,379494,244,27140,140,25948,2003,28707,2009,15966,116,10822,282,5436,1167,5754,1410,16210,1583,26020,2,26344,104,24738,1933,29939,1934,28162,143,27423,2,23780,1630,7456,1288,10829,1430,6683,915,6928,1000,9768,1162,6386,701,4900,856,4155,811,410071,244,26072,3,26452,1755,25813,1748,15846,2,10126,355,5211,1023,4241,1101,17101,1357,26707,4,27973,3,27097,1779,30773,1780,29964,228,29501,2,25719,1788,10273,1697,13283,1676,8971,1228,8313,1202,13119,1316,10533,1375,7508,973,9475,1223
0500000US34015,34015,"Gloucester County, New Jersey",290265,*****,141162,654,8354,263,9690,1272,10169,1271,6623,559,3541,404,1730,524,1899,594,6034,855,9402,505,7967,632,8796,931,9455,966,10802,211,11512,358,10479,933,3097,722,4360,814,2402,627,3895,631,4575,687,2627,568,2209,562,1544,360,149103,654,8331,297,9137,1167,9697,1176,5701,491,2998,222,1655,548,2451,716,5955,785,8361,584,9518,656,8274,1036,11148,1123,11764,318,11620,241,10543,992,3076,720,6379,916,2617,577,2861,550,6762,681,2746,588,3814,686,3695,736
0500000US34017,34017,"Hudson County, New Jersey",660282,*****,328509,*****,23339,*****,17725,1726,17333,1725,10211,*****,7704,403,5119,1165,4016,1205,15341,1607,35544,*****,35846,*****,27961,1731,25161,1731,21904,*****,20602,*****,17414,1500,6441,1270,7893,1198,5315,982,6099,921,6450,1068,5476,977,2796,777,2819,777,331773,*****,22212,*****,18533,1668,15053,1669,9822,*****,5780,379,3733,930,3775,1021,15639,1257,33767,*****,33811,*****,26291,2102,23142,2102,21815,*****,21202,*****,20499,1629,7568,1230,7682,1005,6485,932,6750,999,9036,1128,6070,1030,6511,1049,6597,1044
