GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",127050,*****,62820,456,2698,300,3313,559,5022,653,2889,171,1610,108,577,216,760,290,3044,599,2495,160,2427,399,2889,533,4827,620,5633,299,6639,375,6052,722,1549,553,2245,606,1296,451,1592,403,2181,468,889,340,1233,380,960,387,64230,456,2389,260,3857,753,4871,730,3072,212,1264,192,400,222,435,238,1451,344,2459,270,2839,389,3680,685,4659,659,6038,367,7101,398,5152,820,1606,492,3215,709,1446,503,1758,530,2133,511,1593,378,1152,426,1660,445
0500000US34021,34021,"Mercer County, New Jersey",368303,*****,180189,*****,10923,*****,10439,1153,13056,1153,7396,*****,5465,574,3341,889,3387,914,8950,1298,11438,445,11950,*****,10748,1118,14146,1118,13445,*****,13643,*****,10712,1148,4404,1018,6480,1063,3777,626,3496,698,4700,692,3445,697,2745,541,2103,585,188114,*****,10351,*****,11095,1406,11173,1406,7149,*****,6967,470,4144,894,2571,960,7316,1119,10341,311,11621,*****,10483,1265,14752,1265,14073,*****,14167,*****,12408,1262,4863,1027,6320,1076,3596,789,3946,723,6297,912,4605,810,4681,858,5195,926
0500000US34023,34023,"Middlesex County, New Jersey",823041,*****,404539,360,25044,327,26369,1663,26079,1662,16596,4,12930,4,7548,1208,6403,1208,16080,1737,27797,2,28766,3,27888,1831,30834,1831,30173,149,29989,264,24928,1477,9759,1204,12551,1318,7074,1034,8365,1191,11035,1211,7105,1081,5711,1031,5515,906,418502,360,24322,271,25067,2011,25024,2025,15510,195,11918,2,6384,1286,7421,1303,14804,1479,27832,52,29230,2,29282,1878,28976,1891,30664,3,30932,4,26767,1664,11189,1519,12316,1327,8922,1146,9883,1099,11782,1182,10696,1130,8661,1056,10920,1164
0500000US34025,34025,"Monmouth County, New Jersey",629384,*****,306180,417,16543,2,18805,1512,23902,1512,14298,191,8246,674,4392,934,3850,898,10109,957,17398,318,15835,365,15652,1532,23440,1556,25371,60,27141,4,21702,1636,8548,1002,11674,1447,6880,969,7065,934,9419,843,6724,863,5226,747,3960,780,323204,417,15926,4,18687,1419,22399,1377,13625,2,7920,664,4199,997,2766,786,9686,1067,16494,399,16304,3,17277,1728,24224,1715,27405,62,28324,3,24756,1524,8024,1229,11793,1430,8070,978,8108,1152,10564,1098,10172,1112,7481,1060,9000,1138
0500000US34027,34027,"Morris County, New Jersey",497999,*****,243641,462,13038,277,15673,1337,18234,1337,11041,226,6747,417,1974,587,2965,833,8021,1000,13340,218,13798,357,14632,1477,18412,1491,21102,329,21095,132,18207,1489,6678,1041,6785,1020,4896,849,5993,1004,7661,952,4941,748,4080,684,4328,662,254358,462,12762,278,16052,1359,16968,1332,10446,303,6982,445,2577,688,1482,530,7172,801,12569,189,13580,343,15298,1597,19791,1593,22467,288,21288,267,17637,1108,6312,978,9486,1085,5863,798,6567,881,8756,1016,6547,941,6415,788,7341,971
0500000US34029,34029,"Ocean County, New Jersey",580470,*****,278326,860,19193,343,19120,1621,19252,1589,11104,415,6144,320,3655,790,2942,747,9755,953,16093,480,15572,560,15471,1682,15933,1629,18659,495,19328,216,16048,1220,7405,1049,10287,1151,7077,980,8616,1067,11859,1157,9615,1041,8391,1010,6807,1048,302144,860,19137,674,20140,1380,16316,1331,10610,273,6162,545,2969,1068,3522,990,9050,1210,15281,387,15048,562,15388,1435,16829,1457,19916,327,20176,336,19047,1151,7962,993,11805,1261,9078,1073,11487,1243,14368,1225,12648,1000,11546,968,13659,1101
0500000US34031,34031,"Passaic County, New Jersey",502885,*****,244338,596,17506,468,16342,1494,18473,1485,10330,216,7373,169,4240,1160,4709,1136,10611,1411,15825,613,16697,3,15021,1363,17752,1358,17701,4,17608,43,15326,1207,4769,997,7571,1270,5029,676,4583,814,6372,736,3855,776,3732,732,2913,648,258547,596,16502,470,17758,1475,15206,1476,10626,216,7661,325,2982,969,4222,1177,11256,1235,16460,175,17130,98,17286,1249,16822,1249,18653,188,18542,2,15283,1400,6836,1306,8430,1229,4355,883,6305,1087,8333,1032,6010,886,5821,928,6068,851
0500000US34033,34033,"Salem County, New Jersey",65774,*****,31510,414,1890,326,2056,398,1845,466,1443,276,911,222,698,260,551,285,756,280,1745,271,1873,472,1706,420,1953,464,2408,320,2660,307,2251,439,593,295,1582,436,986,398,649,223,1218,379,558,220,476,231,702,234,34264,414,1747,271,2367,532,2378,522,1325,282,967,305,537,287,438,355,1139,386,1814,326,1754,306,1530,351,2589,469,2311,164,2820,264,2590,334,660,263,1429,338,825,382,844,335,1512,356,1002,339,1036,336,650,226
0500000US34035,34035,"Somerset County, New Jersey",327707,*****,159847,295,9263,4,11546,1034,11991,1018,7397,301,4302,456,1850,676,1617,474,4462,817,8619,3,9226,2,11249,1020,11364,1011,13833,492,14079,515,11606,1025,3779,736,5209,915,2961,634,3287,665,4781,822,3626,611,2223,565,1577,457,167860,295,9065,69,10429,1056,11699,1072,7208,301,3300,493,1354,470,1017,516,5396,746,8083,451,9917,2,12840,925,11320,929,14964,4,14497,4,12970,987,3174,775,5463,872,3416,736,3870,783,5547,850,4513,945,3220,819,4598,996
0500000US34037,34037,"Sussex County, New Jersey",147442,*****,73276,510,3391,233,4849,685,5056,704,3355,214,1903,153,873,392,1000,382,2545,548,3822,314,3395,165,3846,588,5503,684,6894,433,6551,156,6434,719,2292,527,2620,610,1654,456,2200,515,2110,450,1115,278,1105,321,763,245,74166,510,3437,264,4301,554,5438,558,3182,197,1709,136,799,381,645,334,2502,510,3302,231,3594,327,4053,667,5831,708,6960,268,6900,228,5809,652,2451,606,2531,520,1547,411,1942,421,2442,438,1824,440,1362,356,1605,422
0500000US34039,34039,"Union County, New Jersey",543976,*****,264275,506,17854,2,18593,1920,18821,1920,11414,293,7055,183,3527,779,4165,1033,9598,1051,17382,2,17786,578,18282,1691,19627,1714,20474,4,20467,142,17176,1093,6184,910,7298,1139,4803,894,5281,982,6143,848,4611,646,4365,659,3369,604,279701,506,17213,3,17094,1376,18676,1376,10770,293,6660,262,2193,665,3207,968,11202,976,16872,4,18826,176,18891,1992,20168,1992,21568,136,21260,2,16592,1452,8280,1266,8932,1308,5743,1006,6483,982,8001,1004,6454,1004,6385,950,8231,989
0500000US34041,34041,"Warren County, New Jersey",107653,*****,52318,490,2404,216,4701,686,2992,484,2126,200,1287,111,468,326,797,378,1820,462,2955,337,2892,390,3353,599,3431,573,4298,250,4720,258,3403,561,1650,627,2271,494,706,235,1849,396,1503,408,1025,292,945,248,722,268,55335,490,2758,387,3035,681,4049,692,2145,187,1516,413,603,267,614,263,1583,340,2433,235,2693,269,3435,712,4474,823,4481,172,5255,382,4196,544,1469,461,1637,480,1082,356,1707,508,1715,473,1272,405,1658,406,1525,427
