GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",124371,*****,61737,667,2680,698,2876,713,3907,743,2594,232,1506,221,514,307,951,465,2685,393,3205,332,2657,337,3607,853,3521,689,4171,378,4923,317,4778,958,2731,849,3055,645,2478,652,2242,599,2437,624,2083,608,1533,560,603,303,62634,667,2323,270,3330,657,3330,615,2672,417,1206,163,288,247,573,398,2159,404,3343,365,2900,394,3035,780,4005,761,4089,334,5644,411,5147,754,2952,718,2705,649,1399,465,1985,518,3842,585,2728,740,1628,546,1351,531
0500000US34021,34021,"Mercer County, New Jersey",367430,*****,178912,1134,10671,*****,12295,1320,10133,1319,6185,1135,6701,1179,2719,970,4324,1550,6458,1650,12309,*****,11289,*****,11224,1646,11923,1646,12328,*****,12353,*****,11149,1182,5574,1145,6769,1230,4120,808,4343,903,6402,1076,3303,642,3189,882,3151,788,188518,1134,10080,*****,8425,1398,12723,1398,7550,1135,8426,849,3055,1043,3363,1144,6107,1408,11248,*****,10900,*****,12146,1814,11065,1814,12634,*****,12812,*****,11898,1340,5468,1038,7639,1217,4351,907,4457,936,8560,1028,5992,1012,4380,943,5239,1106
0500000US34023,34023,"Middlesex County, New Jersey",825062,*****,407890,658,24173,107,23621,2244,27304,2244,16628,647,12244,658,6870,1494,7393,1384,12802,1722,27225,103,28241,104,27551,2419,29877,2427,28034,2,27505,4,27683,1885,10300,1433,14556,1719,8815,1349,11689,1283,13566,1439,8449,1207,7154,1219,6210,1138,417172,658,22938,2,24290,2294,24833,2274,14661,656,11458,496,5362,1158,5549,1122,15295,1368,26539,4,27136,121,28854,2235,27320,2224,27457,2,27894,3,29308,1790,11661,1540,14738,1594,8166,1199,13638,1258,17342,1589,12247,1429,8652,1475,11834,1280
0500000US34025,34025,"Monmouth County, New Jersey",618795,*****,301411,402,15465,123,19680,1459,17866,1483,13292,346,7194,522,3577,1064,4346,1438,11249,1449,17925,867,15841,595,18805,1563,16314,1675,20141,140,22655,5,24144,1546,10885,1513,12818,1614,6906,1308,9388,1268,14547,1397,8853,956,5031,930,4489,837,317384,402,14880,2,18650,1639,17545,1657,12225,346,6711,415,3130,1069,2849,923,10869,1285,18379,554,16048,4,19569,1565,16743,1565,21246,4,24480,191,25740,1681,10425,1488,14725,1424,6678,1114,11719,1312,15894,1242,11695,1413,7509,1239,9675,1278
0500000US34027,34027,"Morris County, New Jersey",491845,*****,242080,821,12418,218,14282,1698,15653,1687,10582,761,6465,720,3992,1184,1551,580,9002,1200,13573,176,14618,442,13541,1358,16323,1388,16683,365,19046,*****,18830,1483,8792,1565,8744,1215,6535,1051,6719,1047,9127,1141,6701,875,5104,950,3799,772,249765,821,12100,218,12176,1351,15456,1363,9812,762,5803,795,2434,947,2742,981,9903,1240,12706,470,13388,443,13220,1702,16904,1607,17732,542,19672,580,19903,1391,8000,1171,9587,1304,5903,849,7925,1387,11175,1277,9471,1211,5076,976,8677,1414
0500000US34029,34029,"Ocean County, New Jersey",607186,*****,293379,633,22522,596,21451,1930,19911,2001,11399,300,6211,743,2827,995,2260,847,11024,1240,17850,526,16215,597,15155,1807,15879,1779,15539,625,17356,498,18185,1517,7872,1225,12740,1553,8045,1391,10872,1313,14014,1508,10973,1238,8231,1113,6848,1111,313807,633,20438,521,18696,2023,21067,2219,11206,649,5038,472,3033,1128,3997,999,9603,1233,17306,642,15584,443,16362,1670,14142,1730,16532,608,18136,352,20064,1351,8878,1178,14379,1300,9745,1291,13203,1536,17622,1757,15836,1600,12266,1557,10674,1433
0500000US34031,34031,"Passaic County, New Jersey",501826,*****,244825,155,17041,*****,14599,1829,19008,1829,10032,155,7226,591,4187,1136,3857,1006,8655,1147,17465,*****,16964,*****,14211,1644,16769,1644,15489,*****,16127,*****,17571,1262,4850,1088,8411,1204,5690,925,4948,1082,9394,1289,5729,903,2934,830,3668,904,257001,155,16583,*****,15045,1401,16962,1402,9748,155,7309,502,3618,1094,3627,1171,9726,1281,17330,*****,16223,*****,15179,1382,16447,1383,16289,*****,17032,*****,15458,1597,7258,1311,10351,1509,6199,1189,7232,1210,10104,1302,7881,1060,4719,958,6681,970
0500000US34033,34033,"Salem County, New Jersey",62385,*****,29904,644,1573,597,1182,310,1968,514,1491,420,813,206,136,149,134,144,1596,406,1446,149,1906,433,1942,453,1961,692,1625,183,2499,495,1883,435,1043,321,1160,339,748,333,731,268,1810,479,1418,428,369,216,470,211,32481,644,1982,577,2256,541,1559,464,1118,262,327,220,378,306,384,269,1247,342,1793,297,1580,389,1927,572,1794,478,2400,401,2173,255,1985,381,1027,334,1748,370,1069,442,735,284,1921,426,1516,405,537,264,1025,343
0500000US34035,34035,"Somerset County, New Jersey",328934,*****,161761,1409,8348,1310,10104,1434,11199,1394,7616,491,4280,872,2656,919,1977,797,5523,1079,8823,716,8990,564,11081,1376,9119,1539,11944,848,12837,848,13804,1144,3888,819,6513,1102,3445,803,4943,849,5817,920,3289,660,2683,614,2882,708,167173,1409,7475,1320,10115,1319,9699,1306,6201,95,3894,1168,1560,949,1677,905,6167,1126,8877,*****,9116,*****,11212,1230,10744,1257,11739,494,13307,*****,13922,1216,4191,905,7149,1050,4229,962,5086,1057,6651,996,4916,802,3692,726,5554,892
0500000US34037,34037,"Sussex County, New Jersey",140488,*****,69839,448,3437,108,3399,735,4521,659,2762,256,1903,392,699,296,790,392,2460,484,4383,433,3838,335,3734,776,3991,652,5177,542,5521,441,6166,928,2662,624,2969,761,2278,590,2016,506,3013,595,2261,471,895,306,964,428,70649,448,2624,182,3505,796,4333,764,2665,244,1422,214,884,454,1050,425,2196,521,3688,277,3230,207,3932,690,5143,815,4401,276,5920,400,5781,957,2825,715,3858,843,2154,592,2629,617,3135,606,1969,528,1404,576,1901,459
0500000US34039,34039,"Union County, New Jersey",556341,*****,271642,341,17954,2,18843,1773,18154,1759,10683,173,6816,231,2808,994,2643,900,11166,1265,17755,3,17694,380,19441,1689,18911,1714,19178,306,19184,195,17966,1547,6022,1044,11488,1478,4969,1085,6669,1154,9530,1336,6594,1036,3216,720,3958,979,284699,341,17301,170,15735,1696,20409,1694,10970,173,6316,246,3553,809,2313,906,10824,1096,17097,499,18071,152,20573,1823,17856,1823,19171,81,20075,150,21546,1545,8014,1516,8048,1325,5745,1168,8384,1241,10932,1310,6781,1040,7426,1032,7559,1037
0500000US34041,34041,"Warren County, New Jersey",105267,*****,51663,767,2294,369,3269,617,2774,662,2021,331,1301,351,389,372,644,414,1932,559,3326,434,3274,647,2714,792,2874,708,3386,396,4237,493,3733,675,1691,575,2648,704,1668,691,1682,514,2284,638,1724,547,1205,431,593,270,53604,767,2809,592,1579,714,3752,772,1854,306,1609,598,795,563,255,219,1828,661,2659,236,3070,483,2723,673,3179,756,3921,368,4214,500,4685,780,1362,499,2604,748,929,355,1339,405,3309,553,1416,478,1496,484,2217,586
