GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 years,Margin of Error; Male: - 20 years,Estimate; Male: - 21 years,Margin of Error; Male: - 21 years,Estimate; Male: - 22 to 24 years,Margin of Error; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Margin of Error; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Margin of Error; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Margin of Error; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Margin of Error; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Margin of Error; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Margin of Error; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Margin of Error; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Margin of Error; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Margin of Error; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Margin of Error; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Margin of Error; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Margin of Error; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 years,Margin of Error; Female: - 20 years,Estimate; Female: - 21 years,Margin of Error; Female: - 21 years,Estimate; Female: - 22 to 24 years,Margin of Error; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Margin of Error; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Margin of Error; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Margin of Error; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Margin of Error; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Margin of Error; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Margin of Error; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Margin of Error; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Margin of Error; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Margin of Error; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Margin of Error; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Margin of Error; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Margin of Error; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",274685,*****,132679,611,8393,63,9557,1123,8627,1124,5656,624,3492,571,1843,591,1848,780,5844,952,7642,738,7102,823,7045,1239,10810,1242,10867,484,10740,426,9110,1068,3734,822,3738,842,2418,668,3602,732,3835,731,2692,527,2884,617,1200,400,142006,611,8074,89,7248,1335,10134,1420,6214,675,3911,795,2834,925,1228,491,4886,1098,7915,658,7995,81,8066,1160,10655,1161,11269,61,11587,73,9343,981,3991,939,4305,852,3550,756,3415,648,4589,790,2966,600,3925,672,3906,723
0500000US34003,34003,"Bergen County, New Jersey",906541,*****,436535,1088,26012,777,29408,2116,29900,2116,18980,652,9969,351,4024,885,5584,1031,15016,1055,25216,2,26675,383,29615,2130,32585,2129,36413,152,34806,4,31212,1875,10877,1477,12829,1637,8136,1217,10540,1367,12209,1165,10685,1067,8843,1013,7001,1041,470006,1088,24284,764,26521,2015,30348,2015,18878,536,9386,308,3910,945,4958,990,14371,1402,25613,163,27966,162,28778,2394,37946,2394,38772,247,37833,29,33644,2026,11132,1574,15630,1699,8499,1286,13101,1407,15642,1424,13115,1612,13701,1658,15978,1492
0500000US34005,34005,"Burlington County, New Jersey",449149,*****,220862,750,13579,544,13492,1203,16292,1203,9874,410,5578,370,3820,1000,2267,700,8542,971,13966,305,12626,204,13386,1450,17061,1453,18861,281,18193,93,13007,1200,5500,969,8237,1092,3571,723,5297,905,5786,954,5526,866,3433,715,2968,644,228287,750,12273,544,12626,1133,16096,1133,9499,410,4881,359,2375,679,1944,635,7404,799,12510,440,12973,2,14974,1383,16651,1383,19667,173,18567,3,14814,1121,5726,972,8910,1207,4381,850,5525,756,7964,803,7674,903,4743,743,6110,882
0500000US34007,34007,"Camden County, New Jersey",513607,*****,247981,225,17001,7,17831,1525,17431,1525,11410,4,6970,233,2455,618,2571,771,11760,916,16701,5,16081,150,17056,1537,16827,1547,18826,73,19002,127,15317,1485,4833,994,8721,1337,4319,909,4539,801,6770,885,5434,664,3694,689,2432,509,265626,225,16148,4,15986,1631,17717,1631,10990,126,6347,235,2297,885,3696,1119,10255,1224,17504,150,16827,91,17491,1488,18247,1488,20240,94,20421,98,17354,1394,5504,898,9733,1365,4414,845,6051,941,8034,900,6442,995,6556,964,7372,893
0500000US34009,34009,"Cape May County, New Jersey",97253,*****,47163,432,2329,538,2405,541,2174,493,2165,470,1209,216,603,458,623,484,1596,662,2227,229,2961,624,2225,640,3026,638,3381,247,3740,186,3544,688,1699,589,2065,532,1144,372,1534,388,2430,443,1940,418,1577,423,566,245,50090,432,1836,214,2658,620,2867,607,1702,224,1202,321,405,325,829,500,942,411,1968,136,2022,387,2561,606,2826,496,3642,243,4498,509,4112,620,1558,445,2231,493,1533,431,2072,467,2576,607,2745,669,1836,522,1469,614
0500000US34011,34011,"Cumberland County, New Jersey",157149,*****,81480,628,5407,2,5083,838,5311,870,3921,474,1756,503,1510,640,971,424,4264,918,5906,452,6498,554,6218,944,6067,977,6515,311,5082,390,4974,637,1626,547,2039,488,1259,419,1732,611,2111,679,1486,358,883,273,861,317,75669,628,5189,2,5734,830,4289,811,2721,444,1800,433,783,474,1391,511,3249,727,4823,4,4532,21,5410,985,4471,908,5822,304,5103,343,4903,804,1806,509,2215,667,546,274,1794,578,3333,607,1884,649,1680,521,2191,614
0500000US34013,34013,"Essex County, New Jersey",784228,*****,376132,459,27441,7,26562,2257,28151,2259,17331,371,11151,356,5717,1103,6682,1141,13872,1413,25899,2,26401,108,29698,2010,26594,1982,28587,3,26383,2,22715,1489,7428,1229,9410,1311,4578,921,6649,1146,9804,1079,6098,904,4389,830,4592,897,408096,459,26333,276,27383,1974,25699,1995,16235,258,10586,546,4548,1127,6597,1291,15485,1432,26415,450,28444,190,29255,2093,30369,2120,30737,269,29283,4,24615,1841,8980,1462,12734,1695,6064,1139,8160,1045,12822,1212,9935,1044,7835,1024,9582,1378
0500000US34015,34015,"Gloucester County, New Jersey",288581,*****,140308,852,8976,430,10138,1480,10444,1369,6593,452,4261,430,1969,655,1372,457,6046,897,8090,564,8588,857,8600,1556,10714,1482,11844,519,10912,277,8731,953,3810,942,4486,840,2114,465,2421,581,4058,489,2762,565,2028,538,1351,433,148273,852,8296,427,9320,1167,10289,1205,6235,524,3975,486,2100,583,1766,501,5430,861,8079,553,8566,613,10540,1100,10904,998,12173,430,11870,419,9997,1013,4509,932,3647,844,2171,532,3089,693,5306,771,3958,684,3350,722,2703,638
0500000US34017,34017,"Hudson County, New Jersey",635294,*****,313710,432,21698,4,18558,1535,15446,1535,10847,343,8533,577,4063,1063,3909,1118,16707,1746,34500,2,32857,139,28407,2173,21213,2155,21436,45,19511,64,17511,1414,5242,1042,6478,1206,4388,971,5061,940,6784,960,3657,780,4698,835,2206,637,321584,432,20645,69,16729,1525,15787,1534,11134,379,6861,231,3174,921,4785,1202,15637,1244,33180,45,31124,3,23829,2323,23301,2289,21550,3,20703,78,17823,1450,7164,1067,8535,1336,4920,985,6587,1137,9229,1057,7561,946,5647,888,5679,1013
