GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US34019,34019,"Hunterdon County, New Jersey",125488,*****,62850,626,2335,217,3783,595,4540,709,3549,380,1825,400,791,428,637,312,3247,531,2825,395,2770,479,3022,832,3222,638,4868,340,6015,350,5759,759,2078,687,2400,651,1147,446,2620,660,2114,576,1708,391,718,318,877,346,62638,626,2159,268,3075,685,4481,712,2755,255,1495,236,397,261,222,202,2401,335,2447,347,2482,272,3843,646,3797,698,5556,589,6366,287,6217,634,2068,473,1964,488,1379,432,2192,571,2609,571,1930,480,1458,498,1345,459
0500000US34021,34021,"Mercer County, New Jersey",371398,*****,181570,605,10859,582,11091,1152,11733,1152,7278,120,6598,628,3691,777,3091,795,7617,1124,11945,556,11729,197,10932,1309,13217,1315,13245,120,13504,85,13562,1113,3270,749,6253,1113,3077,789,3972,869,6309,1062,3397,603,2804,680,2396,601,189828,605,10717,590,10588,1474,11351,1465,7143,2,7111,446,2602,754,2695,1005,8574,1249,11095,2,11284,2,12093,1253,12275,1253,13271,4,14205,111,12881,1307,5326,852,6512,1163,3006,817,6486,836,6460,891,4281,797,3674,807,6198,994
0500000US34023,34023,"Middlesex County, New Jersey",840900,*****,413882,396,25790,81,24854,1995,27047,1986,16534,28,12897,544,6132,1029,7199,1058,14621,1496,29991,5,29597,182,30612,2134,28313,2149,29456,2,29775,2,27503,1842,10500,1280,13476,1645,7773,1001,9725,1117,12408,1345,9084,1079,4640,948,5955,910,427018,396,24281,87,24843,1950,25516,1977,15128,65,11540,2,6269,1065,6658,1259,14831,1468,29699,312,29062,4,30874,1991,26950,1991,29573,102,31043,144,30456,1998,10888,1601,13545,1841,9470,1246,12124,1126,13428,1439,10878,1202,8675,1279,11287,1255
0500000US34025,34025,"Monmouth County, New Jersey",628715,*****,305645,615,16385,571,18787,1501,21064,1501,13778,3,8026,490,3623,930,4174,1038,11512,1261,17495,187,16713,2,17176,1490,18873,1487,22747,4,26286,4,25484,1391,8352,1102,11669,1265,6493,1068,10001,1222,10770,1117,8107,1037,3817,739,4313,795,323070,615,16025,552,20183,1795,18624,1790,13310,4,7119,399,3549,792,3222,934,12074,1120,16283,175,16322,450,17014,1375,21581,1486,24582,2,28098,108,27937,1364,8313,1225,11581,1212,7555,1060,11926,1114,11473,1070,8828,1146,7121,969,10350,1191
0500000US34027,34027,"Morris County, New Jersey",499509,*****,244719,909,13133,295,15914,1429,16250,1410,10876,793,6156,777,2547,730,3275,1016,9420,1084,13152,302,14531,518,12911,1566,17121,1599,19602,391,21341,124,18142,1533,6872,1184,9345,1236,4438,814,7060,989,8976,957,4597,625,4168,651,4892,875,254790,909,12130,295,14001,1269,16669,1270,10613,793,5989,388,3649,817,2824,909,8431,958,12434,429,13787,346,14223,1269,18253,1244,20063,230,21879,4,19011,1489,7124,1079,9373,1236,4714,894,7785,925,10848,1115,6502,838,5736,1053,8752,1173
0500000US34029,34029,"Ocean County, New Jersey",588721,*****,284241,523,20868,330,20855,1262,18105,1267,11784,315,5827,307,2588,781,3447,1037,10639,985,16678,372,16619,681,13916,1406,15735,1457,17520,446,18741,344,21317,1425,6042,988,8789,1119,6626,1266,10670,1148,12997,1104,9402,1145,7913,844,7163,954,304480,523,19295,325,17729,1595,19352,1602,10291,314,5634,585,3759,913,3254,823,8549,964,16536,527,15301,407,15287,1416,14767,1357,18411,786,20314,608,19870,1510,8204,1448,12719,1363,7146,927,12423,1140,18555,1362,12401,1136,10481,1145,14202,1168
0500000US34031,34031,"Passaic County, New Jersey",510916,*****,249788,679,18609,684,16453,1547,17888,1549,11402,393,7459,534,3654,1126,3089,870,11049,1216,17812,239,16551,3,17331,1823,15097,1830,17188,397,17431,398,15774,1510,5975,1155,8180,1423,3751,875,6807,1113,6789,918,5083,877,3530,847,2886,722,261128,679,16969,695,16247,1670,16806,1670,9405,393,8123,649,3925,1046,3808,1062,9948,1105,17452,90,16792,29,16595,1751,16838,1753,17677,4,18404,2,17215,1468,6908,1210,8470,1305,5686,1030,5969,1092,9806,1358,6506,972,5789,892,5790,939
0500000US34033,34033,"Salem County, New Jersey",64180,*****,31262,368,1666,234,2190,388,1967,465,1314,200,631,285,664,308,221,236,1102,315,1919,441,1856,295,1704,371,1818,383,1952,154,2600,216,2033,479,1062,460,1403,360,1058,292,1293,307,900,249,810,302,647,227,452,252,32918,368,1765,230,1546,399,2139,382,1465,291,636,252,189,177,421,245,1300,349,1965,236,1665,189,1673,368,2238,456,2217,251,2654,342,2523,566,969,381,1205,403,864,316,1203,362,1216,306,925,467,664,286,1476,378
0500000US34035,34035,"Somerset County, New Jersey",333654,*****,162969,1078,9195,863,10412,1386,11819,1386,7629,626,4314,716,1566,774,1160,636,7309,1045,8168,534,9367,526,10392,1298,11359,1206,12904,764,14090,*****,13731,1148,3954,957,5055,967,4039,815,3152,566,4982,829,3326,684,2486,533,2560,461,170685,1078,8715,864,9798,1288,12002,1436,6551,507,3139,543,1191,523,2327,764,6262,817,8315,*****,9726,*****,11349,1273,11557,1273,13627,*****,14898,*****,13940,1061,4127,758,5641,999,3873,832,4263,851,6448,959,3659,629,4151,765,5126,723
0500000US34037,34037,"Sussex County, New Jersey",143673,*****,71485,450,3408,230,3597,571,5316,682,3482,313,1741,244,1062,424,1166,489,2392,467,3604,301,3496,365,4235,679,4380,680,5905,452,6268,235,6047,634,1687,508,3403,581,1549,380,2209,458,3160,527,1772,360,819,323,787,338,72188,450,2910,257,4353,777,4403,733,2824,174,1755,283,882,492,572,290,2531,515,3118,195,3967,217,3660,721,4663,669,6167,353,6836,350,6341,626,2370,512,2810,535,1156,411,3383,519,2736,551,1560,415,1120,405,2071,479
0500000US34039,34039,"Union County, New Jersey",555786,*****,271522,162,18194,*****,18004,1615,19427,1615,11826,162,6921,267,3362,816,4347,971,10693,1108,17542,439,18184,*****,19734,1657,18705,1657,19865,*****,20512,*****,19778,1527,5886,1222,7846,1373,4905,1000,6402,895,7200,981,4541,691,3982,701,3666,731,284264,162,17651,*****,20505,1630,15793,1630,10597,162,6291,258,3043,850,4350,988,9913,1103,17033,*****,18297,*****,19372,1621,19618,1622,20874,*****,21563,*****,18567,1442,8029,1515,9794,1411,5289,964,8126,1243,9008,1152,7428,999,5669,912,7454,941
0500000US34041,34041,"Warren County, New Jersey",106869,*****,52012,626,2131,257,3086,626,3138,662,2147,267,1420,352,593,540,390,290,1989,546,2869,387,2887,378,2995,651,3329,556,4517,405,4406,248,5114,722,966,351,2608,628,1331,479,1177,400,1922,468,1444,363,732,281,821,298,54857,626,2811,385,3685,744,2931,645,2210,301,1507,240,597,308,427,320,1922,363,2553,164,2648,254,3425,707,3409,630,4288,322,4873,322,4811,525,856,343,2077,504,1488,509,1882,609,1955,497,1498,425,1530,462,1474,390
